relative_path,filename,session,policy,robot,file_type,size_bytes,sha256,validation_status
HWS-127-BACSPLUS/logs/clock_limo01_start.txt,clock_limo01_start.txt,support,,limo01,txt,19,ef2fdd96e48638af51c192ec64e01508ba80d31debb3bdd59eb99be467067ea7,VALID
HWS-127-BACSPLUS/logs/clock_limo02_end.txt,clock_limo02_end.txt,support,,limo02,txt,19,e22184d342943cd862c3516aa67350d78fa798a2fbf72b316dea6665b7a1f70a,VALID
HWS-127-BACSPLUS/logs/clock_limo02_start.txt,clock_limo02_start.txt,support,,limo02,txt,18,8e1cb3e4b7ceed376654e1414a8758584323c6a531761866d5f06fceb56d4295,VALID
HWS-127-BACSPLUS/logs/received_server.csv,received_server.csv,support,,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-127-BACSPLUS/logs/serial_limo01.csv,serial_limo01.csv,support,,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-127-BACSPLUS/logs/serial_limo02.csv,serial_limo02.csv,support,,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-127-BACSPLUS/logs/serial_server.csv,serial_server.csv,support,,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-128-FIFO/fused_HWS-128-FIFO.csv,fused_HWS-128-FIFO.csv,HWS-128-FIFO,FIFO,,csv,1324394,d4a4fdff92f19115fa9951bae4af00c4ff061a06e7d19a3cc0807aebea266316,VALID
HWS-128-FIFO/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-128-FIFO,FIFO,limo01,csv,89007,bebc73944aa0eef541bef72fefca7869e5d7936fe5e47f0e21d46f8dd2b020a3,VALID
HWS-128-FIFO/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-128-FIFO,FIFO,limo02,csv,89016,f0112d9e914f5e77b9b7b99a4f00a7a6eb2b9048ef2452c516de8a21835076c2,VALID
HWS-128-FIFO/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-128-FIFO,FIFO,limo01,txt,18,cb69f3425ee61c94f02e262fc420cc74d415995711f6b0e1ac202df754bae87e,VALID
HWS-128-FIFO/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-128-FIFO,FIFO,limo01,txt,19,487fde8f9ff4f9e7967112ceab04cfdc091117bd23b3acddd8780a8bdafdb46e,VALID
HWS-128-FIFO/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-128-FIFO,FIFO,limo02,txt,19,e25d2c91f81c7dfb475b2e0a8fbe5c6bf6a17b49299e3dbe115c67034be28c30,VALID
HWS-128-FIFO/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-128-FIFO,FIFO,limo02,txt,18,05cad734782caf059a31cb0ba63a412923a2a0b5d77e3abb8c4c8c1b5052f1f1,VALID
HWS-128-FIFO/logs/received_server.csv,received_server.csv,HWS-128-FIFO,FIFO,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-128-FIFO/logs/serial_limo01.csv,serial_limo01.csv,HWS-128-FIFO,FIFO,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-128-FIFO/logs/serial_limo02.csv,serial_limo02.csv,HWS-128-FIFO,FIFO,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-128-FIFO/logs/serial_server.csv,serial_server.csv,HWS-128-FIFO,FIFO,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-129-BACS/fused_HWS-129-BACS.csv,fused_HWS-129-BACS.csv,HWS-129-BACS,BACS,,csv,1326590,381257f5ff114aac3afd0a131b7ac48bc5e7e49769552771e5893935dc10e6d6,VALID
HWS-129-BACS/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-129-BACS,BACS,limo01,csv,89007,75e5b0c6beccd05f0c79a04454401d17105178342a50b3f17bead29481bdaf26,VALID
HWS-129-BACS/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-129-BACS,BACS,limo02,csv,89018,7cc74f830c956fe417f4bba7c2f49f3026921fb97c2ac7cc9274a168db709970,VALID
HWS-129-BACS/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-129-BACS,BACS,limo01,txt,18,712135f0bdbd9af8ff9ff8fe1a54de59c146a0c33d7cfff37035ae0f80cb40ff,VALID
HWS-129-BACS/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-129-BACS,BACS,limo01,txt,18,d463d8b3aabec028e640ee61ba36fbcf86a627b2398d4af04529125e20869080,VALID
HWS-129-BACS/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-129-BACS,BACS,limo02,txt,19,7e480e3efe2bdf44099c6bc2cd7a876690f2a1cf7c2cf8c5d99ec8d8450fa671,VALID
HWS-129-BACS/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-129-BACS,BACS,limo02,txt,18,ccc23b56cb9d8996f334447dbc4845a3a21fffc18d2598ebd2fad8938ba1bcc7,VALID
HWS-129-BACS/logs/received_server.csv,received_server.csv,HWS-129-BACS,BACS,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-129-BACS/logs/serial_limo01.csv,serial_limo01.csv,HWS-129-BACS,BACS,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-129-BACS/logs/serial_limo02.csv,serial_limo02.csv,HWS-129-BACS,BACS,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-129-BACS/logs/serial_server.csv,serial_server.csv,HWS-129-BACS,BACS,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-130-BACSPLUS/fused_HWS-130-BACSPLUS.csv,fused_HWS-130-BACSPLUS.csv,support,,,csv,1384382,8abe4c42b1b96ce5b6ff3cf19b5ab331d586a7001acd204f88c14946ff30c837,VALID
HWS-130-BACSPLUS/logs/candidates_limo01.csv,candidates_limo01.csv,support,,limo01,csv,89017,daf5635726f29e899b26831699748ec3846e0fc64187d3496f67fc087117a4aa,VALID
HWS-130-BACSPLUS/logs/candidates_limo02.csv,candidates_limo02.csv,support,,limo02,csv,89018,6add482fb5e818bc397efc66e9774303495eb459044a433c19a0a78f90989236,VALID
HWS-130-BACSPLUS/logs/clock_limo01_end.txt,clock_limo01_end.txt,support,,limo01,txt,19,b8754bdc2ebd6710feac7cf0cbdae261cca56c7076639bac9bd132208dec85e8,VALID
HWS-130-BACSPLUS/logs/clock_limo01_start.txt,clock_limo01_start.txt,support,,limo01,txt,18,3c962f5a927419958846b79cd516889bfe19522ee4b272e817dfab2174b4d7fa,VALID
HWS-130-BACSPLUS/logs/clock_limo02_end.txt,clock_limo02_end.txt,support,,limo02,txt,19,c028b6b88554a8a2192acae812a2defb966549b64f8e3d673e28c5566322d736,VALID
HWS-130-BACSPLUS/logs/clock_limo02_start.txt,clock_limo02_start.txt,support,,limo02,txt,18,ec64727f24013da762e35ffc0b9b9c325217b04db5c963bca879fd8a357df8d8,VALID
HWS-130-BACSPLUS/logs/received_server.csv,received_server.csv,support,,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-130-BACSPLUS/logs/serial_limo01.csv,serial_limo01.csv,support,,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-130-BACSPLUS/logs/serial_limo02.csv,serial_limo02.csv,support,,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-130-BACSPLUS/logs/serial_server.csv,serial_server.csv,support,,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
support/build.log,build.log,support,,,log,2458,a36d35df2b8846dd744854317ef1e1a0f7d1e8a7969cf8fcfd3380ae8a917cf0,VALID
support/check_provenance_crossref.csv,check_provenance_crossref.csv,support,,,csv,1052,780aa63bdfe6e2e1e79aa5cea3e426e59e0f643663c394156857eb3b4a77496c,VALID
support/experiment_protocol.md,experiment_protocol.md,support,,,md,2126,07c5459179819a83a322b11dd6a86e0179805abbfa4e897616c7da64d83999d9,VALID
support/hardware_execution_status.csv,hardware_execution_status.csv,support,,,csv,721,ae38d4d3b4f9fbbdb07306f171574f24331e6e03810abcf3e8d29f4f66d8fc6a,VALID
support/provenance.log,provenance.log,support,,,log,359,e2751307c56237b54bfdc8ba2539205d72286425ca27f67f57d5d6c1a48ecb2f,VALID
support/raw_file_index.csv,raw_file_index.csv,support,,,csv,3792,2646b1916b74995bd156a94f6c37e460e4c67af6a9abc2b2a022429f6c29487a,VALID
support/rylr998_at_config.txt,rylr998_at_config.txt,support,,,txt,416,b2a442761e57856ed7ebd9368a1470441cfbec60e23396f29022f9890aba6554,VALID
support/session_manifest.csv,session_manifest.csv,support,,,csv,1797,f535d7c1149ca907b23a8aa4ddf1bada32aeedec48b84114dbc67533b2fa812a,VALID
